,p_prism,p_trmm,p_dmet,p_chirps,p_psn,aet_modis,aet_gldas,aet_tc,aet_fldas,pet_modis,pet_gldas,pet_tc,pet_nldas,pet_gmet,sm_smos,sm_smap,sm_tc,sm_gldas,r_tc,r_gldas,r_fldas,p_prism_cvws,p_trmm_cvws,p_dmet_cvws,p_chirps_cvws,p_psn_cvws,aet_modis_cvws,aet_gldas_cvws,aet_tc_cvws,aet_fldas_cvws,pet_modis_cvws,pet_gldas_cvws,pet_tc_cvws,pet_nldas_cvws,pet_gmet_cvws,sm_smos_cvws,sm_smap_cvws,sm_tc_cvws,sm_gldas_cvws,r_tc_cvws,r_gldas_cvws,r_fldas_cvws,swe_gldas_cvws,swe_fldas_cvws,swe_dmet_cvws,swe_tc_cvws,ETkc,pet,aet,kc,ssebop_cv,ssebop_cvws,swe_lrm,swe_snodas,qs_in_km3,qs_out_km3,Sres_cv,Sres_cvws,grace,wells_ds_km3,c2vsim_ds,ETkc_cvws,r_gldas_cv,r_fldas_cv,r_tc_cv
2004-07-31,0.00017983691741775188,0.0015885440986641147,0.0,0.03877903535669885,0.018912896307345328,2.0230574522644336,0.8228237259742961,0.30016363651424893,0.3591176278448103,13.023899104185398,21.407295034196416,11.97607249910974,20.544375154510906,12.528592077381566,,,1.5446187974302619,19.090869904184505,0.0,0.0948138065656173,3.276964464618453e-05,0.19121797655974865,0.18590781407150067,0.016363018711931368,0.4407840608170995,0.2476526540947385,5.52537390276896,5.8434593432972415,2.355216920077032,7.190245348859844,41.80377661569344,61.50341580074725,33.23324551203143,53.19463895773324,34.10636393080655,,,5.304964213859589,48.661475932857606,0.034523684729403925,0.1878181840405561,0.004446899244426651,0.002026164742522577,0.0,1.5072740908195177,0.0,11.951319842768658,21.95533263515625,2.782619293249512,1.0309724004761904,6.721049000000001,18.177298,0.0,0.013005999999999998,1.764082046588291,0.5595871777689599,1.16841516348,22.5831315756,-35.044148984702076,,-10.967877265573406,15.453636293273185,0.09300437747493881,0.004414129599780466,0.034523684729403925
2004-08-31,0.0015545308386061207,0.0024139222091244267,0.0,0.07794593530785379,0.02593286957092571,1.4441007902198653,0.4475238061199611,0.20091953459214115,0.19491186934627155,12.094525742770582,19.381809725692293,10.616069491636587,18.68475363065658,11.314348962581064,,,1.2818867169111339,18.182159201530567,0.0,0.07843219435301338,0.0001567520269723575,0.2733794468006008,0.2869284524383471,0.18543900990740872,0.6683091931602879,0.3400996594760113,4.1165823106745965,2.9275419050108606,1.5203317626347348,3.7857287152576546,37.55190993608967,55.356052753379146,29.84871510550311,49.402154761186544,30.888907531321287,,,4.31237112879867,44.62549641031002,0.013657131609392142,0.15367668144551808,0.0061627260579554255,0.0027232421655373072,0.0,0.6698744738785107,0.0,11.102029241732442,20.317717328906248,1.9906665275390627,1.042393658042328,5.931672,15.653870000000001,0.0,0.002066,1.2352450561103272,0.39837034745856,1.12565781276,20.12722478988,-31.965437068722142,16.511751135,-13.310086765709455,13.774510762187173,0.0752444870925047,0.006005974030983068,0.013657131609392142
2004-09-30,0.10693214064086408,0.08025970477750953,0.15937589054086831,0.2599004605931731,0.1566154943190907,0.9244252113098144,0.2804222677364961,0.26301729681662633,0.2203801215241772,10.075153563723504,16.529074341030547,8.180825754597214,14.856975446834769,8.949566244487967,,,1.1030346930621742,17.76404798513936,1.5750653490196081e-06,0.0663483634718345,0.002984424477304516,0.5735797573375992,0.4779468468064657,0.6870735717431506,1.2948405049362546,0.5999005843692432,3.7351596253745223,1.5159655360460118,1.4162602691925048,2.2216776698621117,30.473909485198284,46.23398489660193,22.75958871950098,39.34971516692069,24.119644774843938,,,3.655010569128057,42.927765655464746,0.00835083008121178,0.12873084793742345,0.009649849134758023,0.0039770249015126605,0.0019205114701122184,0.32929504567252743,0.0,8.30537462067167,16.92479592773438,1.389614676196289,0.9891572093650794,2.491129,7.108416999999998,0.0,0.0017349999999999998,0.8212257271584769,0.3450375348940801,1.0488995858399999,19.13025347856,-34.387164922396394,,-15.666824419291515,11.116109034736377,0.06238248446558896,0.006665424657453506,0.00834925501586276
2004-10-31,3.377723980299748,4.4236518925908355,3.7339968892585516,3.147860095129992,5.999434804869519,1.0064479516807023,0.7142704786931702,3.1566921883741523,0.7028650237162014,5.8154200059664545,8.886378839888707,4.803080955223948,8.73948338827321,5.17360287365964,,,1.695894164621352,18.87020566709505,0.17158920554903065,0.2884871477415999,0.22985765648475426,17.474784621438083,16.66931984530335,19.149441677341358,14.311612014281339,16.869543881667052,3.564881135750254,2.3348127373982166,11.214431091173443,2.586850897425447,15.881330052978143,24.68241640052056,13.691323348936088,22.777054580952527,13.847906730004047,,,8.194338513960558,45.80633380804825,0.9545191678026556,0.5227003634164661,0.8755041486612465,0.20744573768574895,0.4851804333285826,0.6022571844656155,0.01489247906635294,4.424853351434912,9.76315807265625,1.704824278417969,0.8732130868253969,0.9546180000000001,2.743647,0.0,3.205598,0.7553456064787074,0.6459902975692801,0.9808805647200001,18.92324099712,-48.610721611119786,,-15.24473078662595,6.9832865355044635,0.2342132156748662,0.6456464921764922,0.7829299622536249
2004-11-30,1.801250959073838,2.046746661576156,1.996146629820847,1.460217230570641,2.008717377138616,0.7056595340157384,1.1431640440411122,1.501496407058436,1.0597923759227783,2.4477668358762177,4.638448210714063,2.264239633035562,4.086456984144786,2.353274180113302,,,2.2848231987252205,22.652157517815308,0.0952618506388394,0.1904695472607864,0.12393320444886233,7.357782430590173,7.631245182594219,8.074162586186237,8.045854795440968,6.754967230454503,2.2306547465425317,3.559925759848376,4.747428214157389,4.140188345337509,6.822722850641195,11.967930721206546,6.076240812980817,10.881647785046844,6.931904635764093,,,11.347527025522249,57.07371017932921,0.8964803314008841,0.2881205739320677,0.4749033685959813,0.5715301968174629,1.3987197915695793,1.456575579092905,1.0302226699806116,1.9933506259015146,4.474817641406251,1.3018814993408205,0.7597171001058203,0.833031,2.00616,5.645483010475769,3.9419869999999992,0.5755076605348224,0.4923602855424,0.9757936932,19.397211854520002,-33.06774906232249,9.391767935,-14.983872662825886,3.5183458384283077,0.09765102667128128,0.350970164147119,0.8012184807620447
2004-12-31,4.7554637836364195,6.6396341022038445,4.69348993697774,4.716597500549012,8.686734039636129,0.6385428853541174,0.9138942792912684,1.6177492870629495,0.9861533767496988,1.8722185845953747,3.1228040676741586,1.6243412126501853,2.9425204063750283,1.714609054711946,,,6.10273670209255,25.179798739003214,0.3615354681940907,1.074202837745043,0.3660714371332416,22.344560049309774,22.904003136433502,20.46715484375596,21.12020294066421,24.102915782071463,2.0996225672322475,2.7402000549623446,4.002092500936079,3.5074265772624025,6.186655626259966,7.966492164920906,4.190466427744661,7.8471706881066625,5.873601432582705,,,21.563904323143888,64.78043293765504,9.81021702023238,1.9509040630041528,1.373362042819397,0.9687703749050748,2.1948591842563467,1.9317380193445668,6.422051877478398,1.6105962041607427,3.839241672509766,1.2599340312744145,0.616393032063492,0.450208,0.8173549999999999,17.048422197959386,12.135925,0.7732302800683727,0.94434480129024,1.12876248192,20.93764088556,-30.23197066280513,,-13.963092118825445,3.071675886038873,0.8767012252591098,1.0072906056861555,9.44868155203829
2005-01-31,4.9707304231982805,6.457285895462537,5.5829919298322,4.641913079145728,7.991440314030992,0.7095687400359039,1.1605013493271523,1.2306361531804717,1.4187472535460146,1.2989972074715188,2.3047398618253863,1.2315834171479514,2.7575104389215914,1.4530057423803793,,,8.021815691196537,32.7159308228342,1.0201888240688521,2.6864521685887004,0.37620283362056456,25.479105779950533,24.346382846258635,27.2984501023978,20.67909458609972,22.39838143447381,2.3321372253413952,2.8655475235534285,2.939668256840698,3.921861249837816,4.789010020058424,5.095702012184184,3.045606318687181,6.285789302420395,4.76487825249817,,,25.001489557130142,83.26119649615222,10.27177099507668,5.536412736542057,1.6636518850229616,5.150738543638531,7.061930285175433,4.580590814466043,12.115556336555668,1.5590276535958285,2.8485716497558595,1.4575701599121094,0.6921618235978836,0.22795900000000002,1.152609,30.643772356946034,22.329722000000004,1.0857821682769178,2.55016914444288,1.46037371208,24.849087375240003,8.090046425303353,,-12.328530776474507,3.1815961389013196,2.8499605679533566,1.287449051402397,9.25158217100783
2005-02-28,3.150545121047984,4.617537155127509,3.8350108597843136,3.9088924454209626,5.554424100516045,1.6914711747168436,1.932149918661337,2.181662184824724,2.29234350281444,3.2417896722351895,3.8257366942567024,2.231720502338042,3.9560823054493652,2.586980349164062,,,8.20003019826116,33.81271791525246,0.45723995208043,2.248524218040188,0.244129896686284,13.392648605128205,15.041102214601427,15.561397650390154,14.766565092350914,14.327770838344488,4.258706788229031,4.554868675904489,5.00608308081939,6.574944647202784,8.192537045482332,8.730722520654957,5.2670648704170695,9.618820607065333,7.213810237964503,,,25.507030345315997,88.14249388381492,7.240289211082548,5.0888272277130255,1.4546216933833058,4.272291645981891,6.415497915833996,5.399480256473801,12.250906261106445,3.3313301127721084,5.664600544921876,2.973532491210938,0.7173773201587302,0.816708,2.126093,36.31000522020458,25.450860000000002,1.2570408877253347,1.7080054026854403,1.5337337015999999,26.71938102876,31.470770126382323,22.7204947475,-10.693499698238156,5.898565726284295,2.8403030096728377,1.210491796697022,6.783049259002118
2005-03-31,3.1918498021377686,4.718827782115994,3.8505387591052664,3.4418473855586567,5.812287440229006,2.5725863709278323,3.7783442737120563,3.5726622589028056,3.4456547676702725,6.217176907521561,7.287420140629194,4.570843573520349,6.530419367419887,4.763380298610419,,,7.637362654392723,33.72390200948472,0.21208899445703067,2.4032430056447023,0.32139646451452264,20.227077749408746,18.921054022756433,21.700319923710108,17.526892641012207,16.925059855223633,6.116833005389045,9.366404484457833,9.774391484994762,9.6112111676066,15.641416870341365,18.800098640774387,11.203814126858866,16.926119003655813,13.08675059705163,,,24.68948933168429,90.30238628088341,8.90832402001072,6.0798024703667926,3.3388121610659933,2.5222931915681523,5.537558005329629,6.140748846049262,8.657770087588643,5.777140699365145,10.482931149609374,4.488925045605469,0.7498845116931219,2.450804,6.93743,39.66272891261057,28.280543,2.185905870141585,2.9243795981414404,1.7268115594799998,29.86490921376,32.40695129553405,,-8.811003637414615,9.321387333826358,3.6765594647220903,3.0174156965514705,8.69623502555369
2005-04-30,1.4070596705984324,1.9732708019094336,1.621386477920857,1.6097669610767351,2.4515230665721393,1.9851013702280036,5.120315407678546,3.1599209901698075,4.200829397192963,6.050748063734947,11.269546003197535,6.515535041976089,9.019505361122283,6.704462675531608,,,6.117497680473952,32.605037910902034,0.07526263282401982,1.6627815330933298,0.0917432029814213,8.578945994801499,8.508480359187862,9.024169840639855,8.11029019655502,8.092080044394008,5.396130082750821,12.725628590633569,10.771852552181196,12.339339131649634,15.241129179108428,28.429480880241808,15.855618900857403,22.94770616049313,17.142638331623736,,,21.479168238464702,89.65797195063755,2.9183342761968185,5.49598911619966,1.7004310830265523,1.4593987604542054,4.7321159508110915,7.555141037439616,6.632337287172017,5.574015472868529,10.242996122460937,3.543025597558594,0.8029106137037036,3.722263,11.967813,29.438309494495602,23.650527,2.1514629163549825,2.1947972914483205,1.9465510875599998,31.35537490392,41.11404597313657,,-7.64450406935066,8.985044185391347,3.8332075831063306,1.608687880045131,2.8430716433727987
2005-05-31,2.198370637475464,3.2455617145032334,2.672821811522047,1.5054631668022425,3.5855517243600317,2.5120267317044607,5.36946628579281,2.9441336092441324,3.4913981501638736,10.134532141310716,14.280150962059373,9.19860885760708,12.22378819803568,9.290870179080711,,,4.5329506137220505,30.49061388843246,0.07478807461552177,0.994013676898268,0.08173666801134964,16.155507865079166,15.125372820218097,17.12999181097146,10.10713932595522,13.029856119428015,8.234460907500921,15.493343191456168,13.090487272014409,12.990244354539051,26.913827995924507,37.50525870750625,23.18903538089242,30.98057355596752,23.21329125643529,,,17.565637964022155,86.40289138368144,5.277730382263936,4.297593474778099,2.434145724037984,0.4942319300332186,2.8318254395481115,7.073506414378812,1.6036769755698197,9.315929860449504,16.969290813281248,4.4228385105468755,0.8906409157671957,5.921703,19.637178,7.336734191458531,11.023616000000004,4.79471393863675,3.86796596226048,2.10865132872,35.5349922804,38.24177565287732,18.3941835385,-6.819166968952231,15.038364036245964,3.3035797978798307,2.352409056026634,5.2029423076484145
2005-06-30,0.4075256090220198,0.6905413528420065,0.5609079553318148,0.19551162581319625,0.8635278644142145,2.2453280456506124,4.422252582095492,1.4365666496641518,2.154744024516839,12.383944166370359,17.734436635181886,10.759443387238342,15.245068975277098,10.757018337687182,,,3.1112238140930013,26.611409815790203,0.02103908894348625,0.3574649481720857,0.0013600282002573685,3.425014376179277,3.603235426652708,3.746336048161448,1.6527812946602325,3.4915351689026672,8.317168683855082,14.580626699177813,9.659929584293883,11.611340132994707,37.01785959041281,48.0929081886261,28.548382914797827,39.47567229788824,27.820793435099635,,,11.779578284801804,75.09447133767105,1.5249466730632948,1.4689293617001442,0.5633240423680863,0.005809526040155115,0.7017487337237327,5.865673317630751,0.15956151779890196,11.902737181078024,20.674321706250005,3.5941373099121097,1.001568451164021,7.012099,21.873439,0.0,2.5618939999999992,3.343454991542401,2.0527762612838405,2.07184305204,35.85005267592,29.26082955171083,,-7.0817418774413445,17.974577819282494,1.1114644135280585,0.5619640141678289,1.5039075841198086
2005-07-31,0.0003523766651771632,0.0032719923020438474,0.0,0.03849034884060816,0.0182120071411564,1.4242523672267384,2.7576811644358603,0.564156255719934,0.9011296551421,13.68324654945502,22.055575707453887,12.38297660898882,20.24039825894718,13.299350975049135,,,2.1317219038878616,22.907008210549197,0.0,0.19190407255375824,2.3647453171139704e-08,0.1089898698977316,0.10674838126850016,0.004630429982294117,0.32857799200816634,0.1408047931767118,4.8232209169719065,12.602367101604537,5.409779445606646,10.44602817088317,42.93328014147519,62.037690018701674,34.57499615033845,51.711400396375076,35.469095972248475,,,7.339824818310124,62.19260698366652,0.2303693377568119,0.4962459631337201,0.10447237700498116,0.00010503090319421486,0.05197732662188883,4.336958124739281,0.0,12.285295712129344,22.975038847265626,2.021096248571778,1.0309724004761904,6.624534,18.885391000000002,0.0,,2.299790606350539,0.71604542647296,1.9001512703999999,32.90333309688,11.98036290597662,,-7.997655313794893,15.684264261874512,0.30434189057996186,0.10447235335752798,0.2303693377568119
2005-08-31,0.012496029669158424,0.025000373189224736,0.00808315812147157,0.07283465068292454,0.07014439608831817,1.4470601222612207,1.0548477549304711,0.3438366356676149,0.3592325381649103,12.242379241679044,20.292627790992604,10.744885948787164,19.123899575998976,12.080463202900846,,,1.6552411531966746,20.600392728800347,0.0,0.13230984833540985,1.0905324490128204e-05,0.3049020604720583,0.3148542726906331,0.27867934665799704,0.5911130356456284,0.3209043464389064,4.312603459974137,6.494001689219732,2.6190380474471158,6.227113767159684,38.42110582393548,57.0217332293437,30.590920589212445,48.984090702688675,32.256732046825064,,,5.499327985947507,53.01568332486987,0.013769001919913686,0.29681554778573466,0.008395526709560272,8.662131856293341e-05,0.0,2.9582309681040413,0.0,11.17473526312099,20.62389114140625,1.9978893971191405,1.042393658042328,4.809305,14.369365,0.0,0.010059,1.6197867640413524,0.42716649424896,1.7064122672400002,29.48843754948,10.885584301154067,16.755596522500007,-9.144297231841849,14.040278600833906,0.1645056994503248,0.008384621385070144,0.013769001919913686
2005-09-30,0.1348117594436659,0.14195416194261504,0.08346888467817848,0.25110709289419225,0.3040116982954022,1.2985235838003877,0.5388354213437164,0.34318618741594464,0.2113920655033796,9.703872867717816,15.003485389701293,7.65496637568459,13.474620239794405,8.231170830891331,,,1.3711649410397364,19.58520812956233,8.063495999999998e-07,0.1044999846042143,0.0014215403539993212,1.2174201568250025,1.1236593173624057,1.3395763865512764,1.6934448217778608,1.119058685126745,4.60976242260984,3.0463657622988305,2.3231841203963444,3.233707712345217,28.859125623940944,41.94611426982461,21.609698700185184,35.46770590414907,22.37737298633756,,,4.460879007531972,48.803719437295925,0.04148099624394915,0.22327811593527466,0.03162829446351596,0.0013473036403189105,0.0001455809621648532,2.2475218023472707,0.0,8.229994518783435,16.28158316484375,1.9195113581542973,0.9891572093650794,3.506908,10.771618,0.0,0.006436,1.1920391064472706,0.5175232736255999,1.5224165226,27.836184922079998,-8.41006789105805,,-10.518302990141821,11.541233357592887,0.11877813133106037,0.03020675410951664,0.04148018989434915
2005-10-31,0.3943877116294846,0.546532265055108,0.495686995928669,0.6856764757183905,0.905940678043336,0.7234906619868747,0.6559253729988742,0.6934498577613525,0.3421616374434958,5.194917002309958,11.062991485373043,5.154166469862524,9.523548360528029,5.7390446356168425,,,1.1852405601581175,19.453158622010807,0.026595747230227583,0.09899114318195233,0.010664463508935195,2.82119435274403,2.850795391067412,3.3982622027294966,3.4059883981564862,3.059968062208592,2.8427791907714046,2.6484624320185017,3.734452199448012,2.5660664226470558,15.118517791091044,29.455653164889718,14.501856894518768,25.310431715440988,15.342594604881278,,,3.808656882887981,48.18068379856164,0.1563560694680544,0.20134771504130414,0.06673191693726888,0.00571419960323802,0.005420964887272882,1.9177228100431791,0.0,3.737715897041298,8.842628455664064,1.1970210594726565,0.8732130868253969,0.6447430000000001,2.5566470000000003,0.0,0.00857,0.938894316104374,0.33880856380415997,1.36537848336,26.747236707600003,-15.153438395385392,,-10.266791050572463,5.857004425825828,0.1023565718593518,0.05606745342833368,0.1297603222378268
2005-11-30,1.2529980546377242,1.8628858375886803,1.761087221411691,1.728255178496336,3.061519410899542,0.594566136737158,0.8666997984910452,1.1137219776273577,0.7711220981555891,3.6013052114796413,6.1589273819418215,2.7373340556602663,5.410637941283766,3.2376443761538036,,,1.6511177906292456,20.67597891131166,0.06294116929694127,0.1899536249959609,0.09408024560063266,9.691837613586523,9.83425242923709,11.457303375236163,10.269552724272582,10.462527732313006,2.317164538062225,2.795932428186976,4.418044836934686,3.2617124093225653,10.92891057665732,15.930396063306775,7.690212193118416,14.0338808710238,8.827997794980948,,,7.237934801849726,52.37863843718869,0.5097552351173751,0.35687752446251275,0.5130006804464462,0.13127650048305153,0.2629007812834289,1.7677687718313324,0.17685451299338034,2.50349335959511,6.973067095312501,1.1110329881103516,0.7597171001058203,0.165702,0.5179619999999999,1.8329432859222246,1.154555,0.7589533128403201,0.3676218365952,1.30977813888,26.65693610376,-12.204837243149779,20.901392088500003,-9.9990956661959,4.226091760920177,0.16692389946655184,0.41892043484581354,0.4468140658204338
2005-12-31,6.3600212167765005,9.900771332817694,8.057840595983311,7.237315298213162,12.754323770348087,0.2946008885298211,0.9098819831849764,1.5260537162741226,1.0359521996927576,1.0351796474424924,3.069626447974209,1.627026431521979,3.0367652440049784,1.7864851630229674,,,6.463288885882479,24.628413038145656,1.1319317851954986,2.1831269024030435,0.4808770403404588,40.65906588012154,40.97814655741714,45.073100436813746,39.16218901374825,37.987905611806504,1.399837142230051,2.5948235458881084,4.207295078969301,3.461714776447299,4.021091381717676,7.113576319064142,4.536975876498037,6.999691386730218,5.432649206749907,,,21.84265287480461,64.8330265430116,17.990518869785262,4.293972297829576,3.2406490902987226,0.7278640199633786,2.127905116149977,2.829686805185088,5.42294580855266,1.018477457775887,2.4606453645263673,0.687143339428711,0.616393032063492,0.334753,0.6287579999999999,10.421227513205338,6.100405,3.275737234968477,3.2483105605324805,1.58548065456,31.25869104108,-15.040720537627568,,-8.55854146270758,2.123713711476117,2.1108453954265327,2.7597720499582636,16.858587084589765
2006-01-31,4.372528729346426,5.736421574426721,4.823792779299838,4.466188083419602,7.217293455193382,0.8476923404396821,1.3199095533874965,1.7942555868969776,1.5599635409224553,1.926078053885323,3.2415983408994657,1.8626405981796377,3.0630965898318387,1.960840152592445,,,7.438011594745173,32.7344285289668,1.0751499206603283,5.229765137342605,0.5520377736553521,25.359856493389202,22.96759995184257,25.375074549752746,20.313862636380836,21.88374472751547,2.393874620001343,3.2122078227929864,4.588066037016448,4.454120566081476,5.256407573565316,6.865532513389669,4.905387915054217,7.5381155993784335,5.775166046790411,,,24.058895567948703,89.70772003839647,11.346170927679255,13.623594572528212,3.1344853061737137,1.9654987641234265,5.990076489566023,3.6991221086221713,8.527800295604706,1.9069300608583013,3.800075116992188,1.6162591585693362,0.6921618235978836,0.058113,0.658067,21.01892453007465,12.487737999999998,6.368886694025003,11.067195939010563,1.14876829404,30.606324438240005,31.582053968675844,,-6.637669633587392,3.4531123404199624,8.393829435185607,2.5824475325183616,10.271021007018927
2006-02-28,1.7733849849820276,2.889241069152197,2.2147204057192402,1.9120130664059198,3.7564401851876115,1.2812192763599382,1.9538929166205876,1.9012572661643643,1.9027547109724927,4.125071720540038,5.383299462883923,2.8595232359294123,4.465388319297927,3.2625183649845724,,,7.183244028437684,30.998729196990773,0.29389313011158424,1.4948945236116369,0.24321596589942945,12.651001080571596,14.025109603010447,14.426957767071855,11.19339601331017,12.044038232614273,3.327433810468732,5.0074528891499135,4.887631634511604,6.0480815092743825,10.86486607884285,12.924658271902823,6.502840336930312,10.284951428234175,9.092818263354696,,,23.649562681506637,86.73025783762596,4.473909386358688,5.8121025640113535,2.3528392179907205,1.289027697657838,5.220827288878742,4.257463572212331,9.857939313908958,3.26423897397319,7.390368181054688,2.2279765442871096,0.7173773201587302,0.363088,0.939397,23.637053028086857,12.719014,3.2618302237337136,3.5710524891648,1.2361800877200002,31.69359882036,30.19065722939066,34.45137319250001,-5.390344128507422,5.310453508081984,4.317208040399716,2.109623252091291,4.180016256247104
2006-03-31,5.391287045592712,7.6432069734474695,6.347445314729716,5.880831398181187,9.331158796586971,1.6736841851493822,2.9704003789505804,3.249025302047707,2.7871039377325157,3.5863061284889275,5.595574108054213,3.701487070811681,5.375455739078202,3.739175286368908,,,7.515638685159103,33.129097222305326,1.4914293704762194,4.2879456201948685,0.6942085429559879,28.835907828424087,28.525200799955336,32.94904134691681,26.015463889141728,26.741908528460378,3.531123232230092,7.034098233730192,7.061817806250611,7.662062274809692,7.1978366506343265,12.366861160665625,7.959009341291436,11.266756287863677,9.3643991756754,,,24.246977580122355,92.95841644198092,11.72891081834708,13.42837147265178,4.224885358593701,2.316312671976415,7.719328551595348,8.063135911094571,13.63398556636662,3.5148847315593956,6.242044333886719,2.9193383645507813,0.7498845116931219,1.3170879999999998,5.844128,41.40771434792692,28.250022,5.241135559760269,8.751858515343361,1.72165684656,32.630017365,41.19591538775435,,-3.5307983687716837,5.372323778640105,9.14042585245691,3.530676815637713,10.237481447870861
2006-04-30,4.707754900282301,6.492214109436206,4.976767573734646,3.8781960319758064,8.042091260684822,2.3600891447487844,3.901043642303276,4.563166733515375,3.9477850156059904,5.53071653428875,7.198145285639336,5.724921314863111,7.506979140603149,5.72430517530804,,,7.372224867716718,35.26934134718515,0.4677570643296361,5.442276955722678,0.5286053086133847,26.72382780159157,25.844638854686078,26.983069947220248,20.201724481233672,23.11303084620695,5.649152730823589,10.16813919190132,12.657818472787906,11.413839130692176,13.585598656654108,18.934334181371813,14.195503766481533,18.069718617333923,15.050287339938285,,,24.214239744163038,97.86051585402436,18.822165836040284,18.537225345053898,6.558611152493577,1.123968277302864,8.02928817245495,10.258163732619886,6.2763015388099745,5.498802088524448,9.453066669140625,4.079320574414062,0.8029106137037036,4.01162,11.550342,35.96249171908661,25.768101,9.055713057955971,13.17021009988608,1.8278841441599998,34.38269253312,41.667594174965984,,-1.4919046358018022,8.787865674599253,13.09494838933122,6.0300058438801925,18.35440877171065
2006-05-31,0.8748034910695303,1.1776864475641833,0.9594929505329358,0.6636054890270745,1.2588458414233443,2.634449974450844,5.3454710829028675,3.18574653948064,3.974686587199925,10.817743900986187,15.394711926658962,9.683156591518243,13.632560560843865,10.508397428160997,,,4.5728784574512185,30.18324324620834,0.02750187831646277,0.7506721309161156,0.021550334239599296,4.196400481120515,4.187636585046242,4.2354827240509865,3.506209244877041,4.043747111427201,8.537851685837618,15.787246822740205,12.603177709526902,14.311960157299,30.743249744278003,42.36308314708272,25.02855591284988,34.88404416020979,27.030505080619225,,,16.426548318758556,82.80150138014281,4.0212481526080746,2.8445093867305022,2.19351222237271,0.027137619516325637,2.4200010399736898,8.714521405513967,0.9449836718722511,9.888064043676577,18.14692285195313,4.645630983691406,0.8906409157671957,3.800388,13.23023,9.14499633980633,9.406843,5.886784113379758,6.168051459072,2.07529556256,36.8114713932,36.427906054595674,23.020841294,-1.1332137133576907,15.791465755063351,2.0938372558143867,2.1719618881331106,3.993746274291612
2006-06-30,0.041113782632342666,0.08803602179394131,0.020866443886078414,0.1375820154340263,0.09528351240812168,1.9997293208951223,4.354006147883614,1.4462065276771492,2.689509833313263,12.737740223326792,19.569394582544586,11.523593825066627,16.9475049532874,12.344269221453676,,,2.8829964959238024,25.840894392874628,0.0002648391867647058,0.27304703052905105,0.0004889237917523087,0.5925455399684382,0.7002306946666286,0.4118571825561999,1.0717500232339772,0.7556155781674615,7.240552429355854,14.618326043298426,8.211803157280706,13.386393613233087,38.96467616053514,53.84930754462554,30.45469274608263,43.15906961304057,31.991244099372874,,,9.872449138033843,69.67776993026611,0.9153887837164358,0.7737638102059747,0.5137210791124232,0.0008930673348035838,0.2686471875961689,6.679319512402144,0.029264874977882355,11.846510829306244,21.335339070703128,3.1377002532714844,1.001568451164021,5.935439,17.168620999999998,0.0,1.086965,3.8819004069546255,2.59276884774912,2.03924217564,36.47782985496,27.42417403832834,,-1.6412242159531159,17.087333937766974,0.5007167796769236,0.5132321553206708,0.9151239445296712
2006-07-31,0.0041079005461414075,0.01929439311811992,0.00041446425255098053,0.04301705060906973,0.05999499226462793,1.4372667325822732,2.529052760979132,0.6301371568740011,1.1632292194325893,13.42394033463861,23.22542225460437,12.37519282177884,20.279894613505693,13.38772142276621,,,2.0226655638616347,22.2202394928885,0.0,0.1819526705905874,1.625733227337678e-05,0.5092281818432756,0.3029581986492053,0.16272450467709115,0.457209556713868,0.3216883382774384,4.43100745461291,10.693471869326476,3.940383095013352,10.369178986432196,42.27349978363447,65.08100332864501,34.20752173147943,51.40557910925936,35.70161842165279,,,6.648524899299086,57.74371183609648,0.03907367933148628,0.4127513342920779,0.03339529902319638,3.0386294552154875e-06,0.010148617586394754,4.486536800336081,0.0,11.998418567711486,22.60965125390625,2.003048181188965,1.0309724004761904,6.32559,17.804316,0.0,0.05805,2.209076519343534,0.7782544005120001,1.8727211421599999,33.31671171624,19.941684639488347,,-2.765733066112261,14.992159289742123,0.2307986637014905,0.033379041690923004,0.03907367933148628
2006-08-31,0.0007829478044965983,0.003966408608331486,0.00035693122752352937,0.06762660536300091,0.07904637391645528,1.744656197093894,0.9061545596432351,0.3492007410052921,0.388320952480103,12.186901460437202,20.084971171958717,10.557659339021436,17.95849971337693,10.976730877292642,,,1.5927392942802825,20.193211443360216,0.0,0.13832507278537498,1.9788683638801093e-07,0.08369916622395472,0.12418850490466847,0.058757856021424575,0.4724041144002961,0.1905015620669082,4.809339415005415,5.030924610962653,1.802652164464043,5.652990011895662,38.67159741664542,57.32256880626986,30.004307446768426,47.235615120748555,30.5119141994153,,,5.146012291620943,50.40547196006914,4.270437649411765e-05,0.28408116997812416,0.0019558483951680194,8.949654788563588e-05,0.0,2.9650096990700465,0.0,11.264276528138607,20.550867672656253,2.3733653570068363,1.042393658042328,5.897341,16.233817000000002,0.0,0.005196,1.7167497768228173,0.6200884448870401,1.72432979772,29.875885952279997,9.431096984525905,21.037932729,-4.059606497853565,14.328959746050128,0.14575609719274918,0.0019556505083316313,4.270437649411765e-05
