Unnamed: 0,wET,pet,aet,kc
2001-01-01,3.1725818726841233,5.748772591178474,1.8078886367473652,0.6921618235978836
2001-02-01,2.543447842486479,4.026119335791797,1.6894771360228555,0.7173773201587302
2001-03-01,5.624863506523339,9.688775591684,3.466676643584444,0.7498845116931219
2001-04-01,5.066091426788364,8.765563373334981,2.4848105748697025,0.8029106137037036
2001-05-01,9.791671351032958,18.2375437791024,2.4823681845894185,0.8906409157671957
2001-06-01,7.783053935163009,12.858054822371354,1.1078136535694816,1.001568451164021
2001-07-01,11.865994162010399,18.57805555234719,2.5479260842192932,1.0309724004761904
2001-08-01,11.171911389251346,17.782255895873874,1.6930778331409935,1.042393658042328
2001-09-01,8.231340507266486,14.349530459595588,1.3991429235845105,0.9891572093650794
2001-10-01,3.7521548327994685,7.9394848875792245,0.8092417912954429,0.8732130868253969
2001-11-01,2.2799776791958735,4.63455656967087,1.068983526807322,0.7597171001058203
2001-12-01,1.3603298597600277,2.1272407536424005,0.957624107515936,0.616393032063492
2002-01-01,1.849762065558615,3.30683966799742,1.257248619663411,0.6921618235978836
2002-02-01,3.745670656445201,6.92839668584044,2.1557325556563387,0.7173773201587302
2002-03-01,4.900985562208471,8.918823345226526,2.839659617148072,0.7498845116931219
2002-04-01,5.249199608094057,9.229252150236695,2.4875106006274885,0.8029106137037036
2002-05-01,8.95109239929432,16.084269871399954,2.6869584218291993,0.8906409157671957
2002-06-01,11.938449850480284,19.282547952649736,2.4950526709398613,1.001568451164021
2002-07-01,11.851625311227282,19.093174664394823,2.1327779981176715,1.0309724004761904
2002-08-01,10.972804215747406,17.755039945791268,1.5226551609310481,1.042393658042328
2002-09-01,8.377619930597985,14.93107300786109,1.22463981808036,0.9891572093650794
2002-10-01,3.454826096044287,7.370133520073531,0.782629877965899,0.8732130868253969
2002-11-01,2.43045004674092,5.463088125509105,0.8994492180288594,0.7597171001058203
2002-12-01,1.5309824123449847,2.6084624167724373,1.0399418179822975,0.616393032063492
2003-01-01,1.7130797049542346,3.0928449599549603,1.0782225008920039,0.6921618235978836
2003-02-01,3.538142462748449,6.119901543006817,2.254849756319736,0.7173773201587302
2003-03-01,5.323164851905343,8.934268113083096,3.2724241486630117,0.7498845116931219
2003-04-01,4.7122255393150665,7.596496027726037,2.47152506102979,0.8029106137037036
2003-05-01,9.160013368378252,15.124617498609105,3.246813942737365,0.8906409157671957
2003-06-01,12.022259219983255,18.828316107474908,2.553501183140387,1.001568451164021
2003-07-01,11.716397624514446,18.900956062302683,1.70730535909977,1.0309724004761904
2003-08-01,11.311019098549886,17.581123683603547,2.2120155665388426,1.042393658042328
2003-09-01,8.289291193002509,14.628023331127494,1.3876762686693733,0.9891572093650794
2003-10-01,4.248870244329581,9.589223666276805,0.6933384896175757,0.8732130868253969
2003-11-01,2.4666688543740496,4.736795405388584,1.1211513497836871,0.7597171001058203
2003-12-01,1.425526852193094,2.4391378849442487,0.9124499838135205,0.616393032063492
2004-01-01,1.9614467790406802,3.4118142532683766,1.3347663359866593,0.6921618235978836
2004-02-01,2.764314496076891,4.452569636927663,1.8519839112362275,0.7173773201587302
2004-03-01,6.4013707472522245,11.507931768604067,3.721631787899375,0.7498845116931219
2004-04-01,7.253557311168906,14.325271402982827,2.7890519896293213,0.8029106137037036
2004-05-01,6.624574099478913,11.995414503416146,1.888456617899917,0.8906409157671957
2004-06-01,11.798167939220434,18.681909622391707,2.720738801776337,1.001568451164021
2004-07-01,11.951319842768658,18.9094550428026,2.3634475160550847,1.0309724004761904
2004-08-01,11.102029241732442,17.527746874490447,1.7052236822396938,1.042393658042328
2004-09-01,8.30537462067167,14.616566078815207,1.194358869864986,0.9891572093650794
2004-10-01,4.424853351434912,8.394102939541359,1.4651194910124588,0.8732130868253969
2004-11-01,1.9933506259015146,3.6693320750856184,1.0767246549713243,0.7597171001058203
2004-12-01,1.6105962041607427,3.101660359978255,1.0205821485214328,0.616393032063492
2005-01-01,1.5590276535958285,2.3681600358484287,1.2075959793807485,0.6921618235978836
2005-02-01,3.3313301127721084,4.764048084168801,2.505315443846758,0.7173773201587302
2005-03-01,5.777140699365145,8.972579212185835,3.853228096402936,0.7498845116931219
2005-04-01,5.574015472868529,8.780599046379297,3.0375531718555173,0.8029106137037036
2005-05-01,9.315929860449504,14.662585509699582,3.801306535106342,0.8906409157671957
2005-06-01,11.902737181078024,17.852896534573077,3.0849935385793996,1.001568451164021
2005-07-01,12.285295712129344,19.813832630470642,1.7252040195229092,1.0309724004761904
2005-08-01,11.17473526312099,17.779408477931426,1.7099559278546774,1.042393658042328
2005-09-01,8.229994518783435,14.052466208638965,1.65179949803436,0.9891572093650794
2005-10-01,3.737715897041298,7.536418136727262,1.0189435730881051,0.8732130868253969
2005-11-01,2.50349335959511,5.498371306581879,0.8812927790446882,0.7597171001058203
2005-12-01,1.018477457775887,1.7271603435680456,0.49390279132244214,0.616393032063492
2006-01-01,1.9069300608583013,2.984882666379966,1.2789313084011686,0.6921618235978836
2006-02-01,3.26423897397319,6.151309138553523,1.8620447684662387,0.7173773201587302
2006-03-01,3.5148847315593956,5.136196199098446,2.4028564647673054,0.7498845116931219
2006-04-01,5.498802088524448,8.098222963956175,3.4921407020896846,0.8029106137037036
2006-05-01,9.888064043676577,15.678867430846465,3.992279438947169,0.8906409157671957
2006-06-01,11.846510829306244,18.425513585299434,2.687986343434926,1.001568451164021
2006-07-01,11.998418567711486,19.48773560163483,1.709486523139597,1.0309724004761904
2006-08-01,11.264276528138607,17.716288080608006,2.0264629021991696,1.042393658042328
2006-09-01,7.945946823316756,13.64565398414905,1.5404187392166269,0.9891572093650794
2006-10-01,3.967673457910603,8.330645347962363,0.9462042429057445,0.8732130868253969
2006-11-01,2.3323619826998065,4.738440377955735,0.9686423915772597,0.7597171001058203
2006-12-01,1.771072506159817,3.585974135762616,0.8470210467953344,0.616393032063492
2007-01-01,1.760321506451446,3.448670910223642,0.7656937121648618,0.6921618235978836
2007-02-01,2.7360653950022904,4.608254234830007,1.5801883379948758,0.7173773201587302
2007-03-01,5.656300222828342,11.216351757894866,2.9113830994878587,0.7498845116931219
2007-04-01,5.1035780819287435,9.525557571754067,2.1920383358269935,0.8029106137037036
2007-05-01,9.2418299294457,17.09420289876197,2.592354155806663,0.8906409157671957
2007-06-01,11.88451704831407,19.414402950192006,2.3172916163535593,1.001568451164021
2007-07-01,11.987660681418188,19.212476682410706,2.143258735111245,1.0309724004761904
2007-08-01,11.353223418042273,17.97233862988133,1.806017792215727,1.042393658042328
2007-09-01,7.810136409999669,13.173671447697483,1.667819636003482,0.9891572093650794
2007-10-01,3.7250636112906284,7.381387378030959,1.0577403533773195,0.8732130868253969
2007-11-01,2.5278664717663983,5.907161568705948,0.8776230742876965,0.7597171001058203
2007-12-01,1.3751999170855678,2.310855022949341,0.7109698357466137,0.616393032063492
2008-01-01,1.732475661144786,2.7201342191583517,1.127536582463784,0.6921618235978836
2008-02-01,3.352650713466909,5.821202415914757,2.1504215428560105,0.7173773201587302
2008-03-01,3.7939553102388572,6.9055862565474495,2.1401861396290163,0.7498845116931219
2008-04-01,7.000869496537496,13.823587054968359,2.7324420922076635,0.8029106137037036
2008-05-01,6.603935577068738,12.083133140247572,1.803347329468997,0.8906409157671957
2008-06-01,9.008346478627011,14.942823518868584,1.5129550689218774,1.001568451164021
2008-07-01,8.748008041500515,14.264097318215374,1.4838350281687185,1.0309724004761904
2008-08-01,11.307889613818196,18.128845932597343,1.4828667758683511,1.042393658042328
2008-09-01,6.489423304429939,11.734382807386702,0.9090644596150244,0.9891572093650794
2008-10-01,5.108696668221044,10.980005090073028,1.056144795680238,0.8732130868253969
2008-11-01,1.989978993189813,4.237986574875951,0.8517495828636648,0.7597171001058203
2008-12-01,1.5947366132401413,3.141580645551535,0.9912681242183707,0.616393032063492
2009-01-01,2.6940932196166556,5.984203325735268,1.2877148985028226,0.6921295188888889
2009-02-01,3.134240066419623,5.117852353956729,2.0199721333804384,0.7189575951851852
2009-03-01,5.518951420950243,10.325472168095951,3.0133888265290185,0.7514397288888888
2009-04-01,5.282950201667272,9.800263938915592,2.207873919800557,0.8066461203703705
2009-05-01,9.162785707440309,16.59600538989976,2.6972333989311617,0.8910044652910053
2009-06-01,11.019880949042765,17.210516225590666,2.5425502677123006,0.9988334934391534
2009-07-01,12.098318025909279,19.808215889082426,1.8418767108922256,1.0271721176190476
2009-08-01,10.98111247437237,17.786791341886317,1.4835771839620446,1.0380743693121695
2009-09-01,8.467494370142086,15.088453719411124,1.1731582952106154,0.9871077601058204
2009-10-01,3.6680543947028843,6.8775069997519,1.247647326275468,0.8736099694179894
2009-11-01,2.830823463034328,6.417610204848861,1.1087305762111892,0.761516435026455
2009-12-01,1.4934051520253175,2.737076750485797,0.8754213944259976,0.6180914332275133
2010-01-01,1.7407822909424393,2.9168209126418523,1.1121043644243058,0.7091777600000001
2010-02-01,2.5338503317879995,3.6052264172105,1.7153608634577293,0.7310105105820107
2010-03-01,5.111248303898772,8.3628710834337,3.0343340172694195,0.7617936406878307
2010-04-01,5.421599699091523,8.528243001793205,2.942768472340875,0.8134566052910052
2010-05-01,8.837828899746103,14.051986266759641,3.345958761063067,0.8964742501587301
2010-06-01,11.928861765939523,17.97812365375939,3.0524801732250664,1.0001459460317461
2010-07-01,12.393205156218132,19.327498157218713,2.534116137187465,1.031473122275132
2010-08-01,11.486403408375281,17.575526808356457,2.140458189737495,1.0476597738624338
2010-09-01,8.402523153952707,13.93596189482928,1.6170682689448113,0.9984232258201058
2010-10-01,3.630508295270609,6.7029282145922595,1.1005007703356409,0.8860845157671959
2010-11-01,2.822605715085004,5.6457771788560995,1.251383889612157,0.7741329673544972
2010-12-01,1.4596859814080783,2.2309561798619133,1.0433046716774634,0.6270071723809524
2011-01-01,2.2252552818517013,3.946459180895965,1.4800288486615614,0.7064093214814815
2011-02-01,3.364075841451075,5.734092154748919,2.079236056485481,0.727646822962963
2011-03-01,4.570043578837224,7.169553657331613,3.0921341780755993,0.7569354632275134
2011-04-01,5.012078686009152,7.7765305081771,2.8401394992977975,0.8081149150264552
2011-05-01,8.545394493659707,13.782817878359987,3.2888260635111264,0.8931900459259259
2011-06-01,11.735112710726973,17.28249928273562,3.239792473380557,1.0023993237037037
2011-07-01,12.583900675071162,19.101361905976674,2.996593989155688,1.0326244368783069
2011-08-01,11.555867781434618,18.00965306953314,2.29184435125463,1.044613108994709
2011-09-01,8.088265645246338,13.888348898832573,1.579643671741017,0.9875894137037037
2011-10-01,4.075963649878476,8.269489690938421,1.1523835078403262,0.8714991870899471
2011-11-01,2.61932867650357,5.565385250583017,1.097455249260361,0.7589207759788359
2011-12-01,1.7532538214429976,3.7415859857968474,0.647224243913394,0.6334376217460317
2012-01-01,1.9590268467318404,3.8829772637859046,0.7277158627982934,0.7027051379365079
2012-02-01,2.907093072744314,5.3785370533578165,1.3244010875635337,0.7265280288888888
2012-03-01,4.017533158641397,7.397651470045789,2.0049252615571853,0.7576556706878307
2012-04-01,7.490929498743255,13.157709545390425,3.5676754982809973,0.8111397750793651
2012-05-01,7.337498847873327,13.028694308404132,2.164016829983302,0.8946108382010581
2012-06-01,12.099291477735395,19.094605664921716,2.4832526739991208,1.0027783333862437
2012-07-01,12.127601501456084,19.29794637694571,2.1723538202265993,1.0316341376719576
