,ETkc,petsum,aetsum,aetimsum,petimsum,kc_mean,irr_frac
2001-01-01,0.017750060986992305,0.03959275449004359,0.013703939708852355,0.016218629296875002,0.046714770703125005,0.9325074,0.011693463430227912
2001-02-01,0.014134486775218393,0.02477824282292543,0.01088887550005367,0.012881070703125,0.0292623328125,0.94562715,0.011693463430227912
2001-03-01,0.02522641281008977,0.055996520407441866,0.019331248744709314,0.022908779296875,0.06606405,0.9853701,0.011693463430227912
2001-04-01,0.020587884617581268,0.05002161690900687,0.015749293750421597,0.018606150000000002,0.0590131828125,1.0149254,0.011693463430227912
2001-05-01,0.022716524261235455,0.09852249782659595,0.017040912439793558,0.02004084140625,0.11619360000000001,1.0497246,0.011693463430227912
2001-06-01,0.009697089478703872,0.07018980970394843,0.006884576937917651,0.00809208017578125,0.0827966671875,1.067693,0.011693463430227912
2001-07-01,0.01588408717087522,0.10162827147723907,0.0113384845123647,0.013383630175781251,0.11982258281250001,1.0692874,0.011693463430227912
2001-08-01,0.00995991503275961,0.09492588041817498,0.006743480377173559,0.00796751982421875,0.11193110859375,1.069527,0.011693463430227912
2001-09-01,0.011362306297226786,0.0738711168869938,0.00808926202412571,0.0095448603515625,0.08709984140625,1.0695817,0.011693463430227912
2001-10-01,0.008238808503206334,0.04156282908615491,0.006095780943618957,0.007188569824218749,0.049040187890625,1.0632079,0.011693463430227912
2001-11-01,0.008916236432716064,0.023697304460489815,0.006913202233878992,0.0081216,0.027866520703125005,1.0288353,0.011693463430227912
2001-12-01,0.006378259028486196,0.0087306968602995,0.004946487332313058,0.005872140087890626,0.010361879296875,0.78667575,0.011693463430227912
2002-01-01,0.010526402238797139,0.01751223790900773,0.008216201927500319,0.009676889648437501,0.0206180103515625,0.9325074,0.011693463430227912
2002-02-01,0.017917313044887362,0.034509251963475235,0.013808241758117968,0.016304220703125,0.04067450859375,0.94562715,0.011693463430227912
2002-03-01,0.02459484453516363,0.05117915739631687,0.01885945868159336,0.02231505,0.06033924140625001,0.9853701,0.011693463430227912
2002-04-01,0.0209926786479253,0.0491714597389977,0.016112513819288105,0.01901195859375,0.05803820859375001,1.0149254,0.011693463430227912
2002-05-01,0.02625789709885289,0.08559359684495425,0.020003971152863797,0.023519070703125002,0.100959215625,1.0497246,0.011693463430227912
2002-06-01,0.01929172395200517,0.10569710116815684,0.014103914425447563,0.0165877189453125,0.12464181562500001,1.067693,0.011693463430227912
2002-07-01,0.012601850893934292,0.10393962974644176,0.008755687754300577,0.01033811982421875,0.12255300000000002,1.0692874,0.011693463430227912
2002-08-01,0.008810076625677296,0.09724221204758066,0.0058177821112835705,0.00686366982421875,0.11467835859375,1.069527,0.011693463430227912
2002-09-01,0.008354304871049191,0.08069719371753525,0.0056618568086513705,0.006662609912109375,0.09520127578125001,1.0695817,0.011693463430227912
2002-10-01,0.00738264990480204,0.0431752820691666,0.005403628973641222,0.006359759912109375,0.0509267671875,1.0632079,0.011693463430227912
2002-11-01,0.009515719034504657,0.03190326331684308,0.00715796635539802,0.008606429296875,0.038399941406250006,1.0288353,0.011693463430227912
2002-12-01,0.009468942523068636,0.013638164939533905,0.007340198859664098,0.00869193017578125,0.0161564396484375,0.78667575,0.011693463430227912
2003-01-01,0.012022117733763936,0.015736518854915046,0.00931512457114072,0.011017800000000001,0.01860740859375,0.9325074,0.011499117268837048
