,ETkc,petsum,aetsum,aetimsum,petimsum,kc_mean,irr_frac
2001-01-01,0.011164078701068773,0.017661504245907237,0.004523721764775221,0.0069970499999999995,0.027637108593750005,0.38893196,0.8703820082678853
2001-02-01,0.012367804773948768,0.023294870648973617,0.009104242807466394,0.010727189648437501,0.027539100000000004,0.42370525,0.8703820082678853
2001-03-01,0.028480953461703613,0.052008606205000446,0.016722996033861817,0.019511820703125002,0.061219434375000006,0.44541648,0.8703820082678853
2001-04-01,0.025622249724778556,0.047930585208845716,0.011986057255055912,0.013374269824218752,0.054123750000000005,0.4662196,0.8703820082678853
2001-05-01,0.07255508963607073,0.10132481971335254,0.010861296823062316,0.01204226982421875,0.11429829140625002,0.6369924,0.8703820082678853
2001-06-01,0.07693891318061859,0.07047464778850732,0.005181353239081539,0.0057678301757812505,0.079542,0.94704866,0.8703820082678853
2001-07-01,0.12560974977992662,0.10362323816966218,0.02044780856317442,0.022810229296875,0.11682107578125,1.0301776,0.8703820082678853
2001-08-01,0.12024047335179068,0.09856193157603224,0.011166600136486226,0.012417839648437502,0.11124882421875001,1.046532,0.8703820082678853
2001-09-01,0.07806699626560462,0.08476935142291338,0.008258065644685581,0.00916451982421875,0.09569844140625,0.8176918,0.8703820082678853
2001-10-01,0.02844582118617973,0.046729680983952755,0.003656550492972206,0.004169609912109375,0.0541116,0.5409926,0.8703820082678853
2001-11-01,0.015655850445407,0.03390566394262986,0.005917167406914684,0.006898859912109375,0.039739050000000005,0.39312375,0.8703820082678853
2001-12-01,0.0059741202143119565,0.011293958552710976,0.003697950889060171,0.004971060351562501,0.015277500000000003,0.36419612,0.8703820082678853
2002-01-01,0.008590018554509894,0.017809914507271797,0.005632472490595319,0.006671429736328126,0.0211139103515625,0.38893196,0.8703820082678853
2002-02-01,0.02257235208195947,0.04384712481237437,0.010938532797008878,0.01255158017578125,0.0511794,0.42370525,0.8703820082678853
2002-03-01,0.02658447586104544,0.05179049052017464,0.011941064142300853,0.013415310351562501,0.058809508593750004,0.44541648,0.8703820082678853
2002-04-01,0.0284948634256385,0.05413556553618077,0.010280576731372254,0.01149371982421875,0.061275691406250006,0.4662196,0.8703820082678853
2002-05-01,0.06711566731003339,0.09309758418595288,0.013016416665362037,0.014516639648437501,0.10493658281250001,0.6369924,0.8703820082678853
2002-06-01,0.11771156097684535,0.10652105013373145,0.016472043963907872,0.018456479296875,0.12015648281249999,0.94704866,0.8703820082678853
2002-07-01,0.12678991140924614,0.10529982407867423,0.015370382657258003,0.0171156603515625,0.1187170171875,1.0301776,0.8703820082678853
2002-08-01,0.1165551185541787,0.09564549417707181,0.010237672151023114,0.011356739648437501,0.10801494140625001,1.046532,0.8703820082678853
2002-09-01,0.07636205657956013,0.08291058374490268,0.007589200234962222,0.00842769052734375,0.09359145,0.8176918,0.8703820082678853
2002-10-01,0.025378413152601243,0.04166127539757122,0.003802370483352795,0.004322159912109375,0.04796604140625001,0.5409926,0.8703820082678853
2002-11-01,0.014661407028730405,0.03229942704500822,0.004329304155549514,0.00519191982421875,0.039015900000000006,0.39312375,0.8703820082678853
2002-12-01,0.008721936174228668,0.019133424209512664,0.005512785607015483,0.006721740087890626,0.023534370703125,0.36419612,0.8703820082678853
2003-01-01,0.004139063599875891,0.006151596442296985,0.0015030192087610553,0.00216405,0.008860680175781252,0.38893196,0.8703874572256813
2003-02-01,0.018020446244614362,0.03582142448900718,0.011819526351142891,0.0134390689453125,0.0410523328125,0.42370525,0.8703874572256813
2003-03-01,0.027070482708125763,0.04987515299407021,0.013272517816719013,0.015521220703125,0.059425917187499996,0.44541648,0.8703874572256813
2003-04-01,0.023956892153080583,0.04245659598113955,0.00873172756072522,0.010289339648437501,0.05110164140625,0.4662196,0.8703874572256813
2003-05-01,0.06144046273884315,0.08552593566479232,0.011293736982454615,0.012566160351562501,0.09620145000000001,0.6369924,0.8703874572256813
2003-06-01,0.115044492226392,0.10434638030198998,0.01395753584771938,0.0156456896484375,0.11771945859374999,0.94704866,0.8703874572256813
2003-07-01,0.1201563891087586,0.10066205074367658,0.009156648228987768,0.01021464052734375,0.1134379828125,1.0301776,0.8703874572256813
2003-08-01,0.11861149031550623,0.09671592432834909,0.015470081526053878,0.0172013396484375,0.10911815859375001,1.046532,0.8703874572256813
2003-09-01,0.07640013506352016,0.08258200220411938,0.00999285045919521,0.011147580175781251,0.09323666718750001,0.8176918,0.8703874572256813
2003-10-01,0.03220782515115479,0.05406015165206565,0.004157218206010926,0.004633919824218751,0.06102872578125,0.5409926,0.8703874572256813
2003-11-01,0.01611622629103844,0.03485406809995233,0.006213191250595578,0.007297470703125,0.04099320000000001,0.39312375,0.8703874572256813
2003-12-01,0.009116971536758466,0.020977927227182027,0.0051503663775953725,0.006086160351562501,0.0247838396484375,0.36419612,0.8703874572256813
2004-01-01,0.008057893981620755,0.016934561309640193,0.004821081073392428,0.005803020263671875,0.02033955,0.38893196,0.8703874572256813
2004-02-01,0.015324058572447749,0.0279422962374105,0.010329490153458444,0.012098700000000002,0.032821379296875,0.42370525,0.8703874572256813
2004-03-01,0.03438151439419089,0.06700563479281729,0.01681791370103916,0.01874015859375,0.0754578,0.44541648,0.8703874572256813
2004-04-01,0.04347723510884896,0.08434778756285735,0.011160904412389575,0.0123858,0.09510911718750001,0.4662196,0.8703874572256813
2004-05-01,0.04992008000169964,0.06941719462579367,0.008662201264760352,0.0096192,0.07828335,0.6369924,0.8703874572256813
2004-06-01,0.1157475622943163,0.10443857508848656,0.01892513990112932,0.0210807,0.11783565,0.94704866,0.8703874572256813
